BookID,campaign,BookTitle,Season,television,fake_misc,score,hard,fake_date_of_birth,difference,maintain,xyz,fake_zipcode,Promotions,dinner,military,xy,course,fake_name,size,fake_surname,such,your,DailySales,Date
9905.0,-0.5017408514935354,Must summer happen key.,Winter,0.07,'room',0.5896149597992342,0.03,2003-12-31,25173,1.8,over,97505,True,1.8,1.8033757749413968,nan,1.0569642255724145,Jade,-1.5198680373755091,Reed,1.8033757749413968,-0.5017408514935354,18.0,2023-05-23
1389.0,-0.4861823816224433,Itself education rate.,Winter,0.07,'make',0.5416331511595913,0.03,1984-06-27,13210,1.76,many,32555,True,1.76,1.7604435917099694,'their',1.0875182166448027,Ronald,-1.3515474542642338,Baker,1.7604435917099694,-0.4861823816224433,24.0,2021-09-01
1389.0,-0.4134910648011723,Itself education rate.,Summer,0.07,'away',nan,0.03,1989-06-11,17538,1.53,idea,80261,False,1.53,1.534061962500346,'customer',1.1044932591248566,Elizabeth,-0.3446093205941101,Harris,1.534061962500346,-0.4134910648011723,30.0,2021-08-04
1389.0,-0.13388441677975782,Itself education rate.,Fall,0.07,'learn',-0.10747613902286687,0.03,2001-01-24,12001,0.6,about,52914,False,0.6,0.597026849242166,'development',0.8467219825847425,Andre,-0.6792903196276054,Bell,0.597026849242166,-0.13388441677975782,27.0,2023-06-15
1389.0,-0.4028261032004599,Itself education rate.,Winter,0.07,'vote',0.3817208115048265,0.03,1988-08-31,29337,1.49,between,52028,False,1.49,nan,'among',1.0440386738162812,Tina,-0.11915926995123403,Sherman,1.4879383720708863,-0.4028261032004599,36.0,2023-10-25
10570.0,-0.23247526276010796,Success rich eye.,Summer,0.07,'future',0.6342706778528232,0.03,2010-04-08,10820,0.68,morning,15162,True,0.68,0.6776525242440428,'tonight',0.2802408720343853,Diana,-0.31670793232591443,Bell,0.6776525242440428,nan,42.0,2021-07-21
1389.0,-0.16177336545309456,Itself education rate.,Spring,0.07,'mind',-0.10085315974874853,0.03,1940-07-01,27258,0.71,prepare,72129,True,0.71,0.708703259719257,'threat',0.9612361193507747,Christopher,-0.014416562635548644,Dawson,0.708703259719257,-0.16177336545309456,2.0,2022-05-31
8416.0,-0.33921037708180657,Card traditional media total the.,Summer,0.07,'affect',1.2277693905066218,0.03,1925-07-10,27458,0.86,suffer,28435,False,0.86,nan,'word',1.0535122995882975,Stacie,-1.8079328389524703,Martinez,0.8565728438317537,nan,40.0,2021-08-31
8416.0,-0.3515448077154903,Card traditional media total the.,Winter,0.07,'life',1.6199649179154914,0.03,1949-07-31,25819,0.74,total,67910,False,0.74,0.7357178106228471,'order',1.8329429268833122,David,-0.48933237546220554,Solis,0.7357178106228471,-0.3515448077154903,24.0,2024-03-03
10570.0,-0.37578280141225384,Success rich eye.,Spring,0.07,'hair',0.1773948164424224,0.03,1954-07-20,28253,1.47,green,57034,True,1.47,1.4662016767330583,nan,1.3550095592810913,Stephen,-0.44781500387176604,Barton,1.4662016767330583,-0.37578280141225384,22.0,2022-03-03
8416.0,-0.13686215865225268,Card traditional media total the.,Fall,0.07,'international',1.4973338774020148,0.03,1966-12-05,19902,-0.09,employee,40471,True,-0.09,nan,'indeed',2.561661134760471,Kaitlyn,-0.9234156249903548,Hoffman,0.09260553613168843,-0.13686215865225268,32.0,2020-10-08
10570.0,-0.08855263788662654,Success rich eye.,Fall,0.07,'suggest',-0.17943017412212361,0.03,1910-06-22,25322,0.44,machine,78671,False,0.44,0.44226466659488695,'major',0.7910660345346949,Austin,-1.2590027269681512,Walker,0.44226466659488695,-0.08855263788662654,22.0,2021-03-25
10570.0,-0.41044513193196075,Success rich eye.,Winter,0.07,'bag',0.4954031380826944,0.03,1989-12-04,21258,1.47,first,56731,False,1.47,1.469519660442821,'these',0.8367635689367308,Jerry,-0.636180488684036,Steele,1.469519660442821,-0.41044513193196075,49.0,2022-01-28
9905.0,-0.47570182541777895,Must summer happen key.,Summer,0.07,'staff',1.8827156001669476,0.03,1965-06-12,15443,1.13,recent,18407,True,1.13,1.1308635737868464,'should',1.8205648420373426,Kathy,-0.783040907286443,Shaw,1.1308635737868464,-0.47570182541777895,3.0,2022-06-14
1389.0,-0.271571396417432,Itself education rate.,Winter,0.07,'position',1.8429042795886814,0.03,1937-11-19,23741,0.31,home,73489,True,0.31,0.30966940629075157,'strong',2.677217058391661,Annette,-0.5380847863116393,Alvarez,0.30966940629075157,-0.271571396417432,1.0,2022-03-03
8416.0,-0.47530004926753255,Card traditional media total the.,Winter,0.07,'fund',0.5147776122384213,0.03,1926-09-03,15158,1.73,TV,93448,False,1.73,1.7274822511095609,'loss',1.0945908387852556,Trevor,-1.7846356069497724,Brown,1.7274822511095609,-0.47530004926753255,39.0,2020-12-12
8416.0,-0.13781568497179444,Card traditional media total the.,Spring,0.07,'pass',1.4292327012982569,0.03,1955-09-06,28013,-0.06,prepare,53992,False,-0.06,-0.058904145516759376,'indicate',2.412043179997164,Michelle,-2.88201336316803,Jordan,0.058904145516759376,-0.13781568497179444,30.0,2022-01-18
10570.0,-0.36524481939484016,Success rich eye.,Fall,0.07,'fight',nan,0.03,1977-10-21,17450,1.03,partner,07522,False,1.03,1.0347831380966102,'speak',0.5860030789227522,Gregg,-0.9330279708412645,Blevins,1.0347831380966102,nan,34.0,2022-05-28
9905.0,-0.34755870597177296,Must summer happen key.,Spring,0.07,nan,0.21197866204734717,0.03,2011-06-26,26739,1.34,color,97359,True,1.34,1.335126568991038,'likely',1.1510795940924656,Bradley,-0.7244397601032758,Sanchez,1.335126568991038,-0.34755870597177296,8.0,2022-08-22
10570.0,-0.45721059662627994,Success rich eye.,Summer,0.07,'upon',1.4707959334792078,0.03,1921-04-03,21279,1.24,along,54960,False,1.24,1.235051712243682,'boy',1.0274722765487168,Rebecca,-0.5871143970709833,Green,1.235051712243682,-0.45721059662627994,5.0,2020-05-10
8976.0,0.002137822658492451,Interview institution economy lot never.,Summer,0.07,'room',-0.5342659217815843,0.03,1990-11-20,26177,0.22,way,84591,True,0.22,0.22487924148825933,nan,1.1294149892652263,Miranda,-1.743694507057237,Dennis,0.22487924148825933,nan,4.0,2023-04-28
9905.0,-0.12072861855909521,Must summer happen key.,Summer,0.07,'somebody',-0.1994150074259278,0.03,1949-01-08,13655,0.58,total,00952,True,0.58,0.5831899576640871,'friend',0.9820928447203071,Madeline,-0.45504509424222184,Rodriguez,0.5831899576640871,-0.12072861855909521,27.0,2023-12-01
9905.0,-0.3884516725541824,Must summer happen key.,Winter,0.07,'until',0.32997456144164916,0.03,1974-07-31,10494,1.45,treat,26136,False,1.45,1.4515168245384882,'sell',1.0880813597572765,Andrea,-1.1644758470500058,Moore,1.4515168245384882,nan,41.0,2021-02-15
8416.0,-0.052839731505852396,Card traditional media total the.,Fall,0.07,'area',0.5908811427811773,0.03,1958-07-19,23102,-0.04,language,35923,True,-0.04,-0.041347120210664334,'its',1.0162807658976771,Gregory,-1.3759084192989735,Johnson,0.041347120210664334,-0.052839731505852396,12.0,2023-04-10
8416.0,-0.2753456521388728,Card traditional media total the.,Winter,0.07,nan,0.10036770698913283,0.03,2024-06-17,14607,1.09,sing,89112,False,1.09,1.0872751184697507,'book',1.0559993859913979,Rachel,-0.16921365816554673,Gonzalez,1.0872751184697507,-0.2753456521388728,7.0,2023-04-17
10570.0,-0.494022083258072,Success rich eye.,Fall,0.07,'weight',2.195177069800561,0.03,2010-09-13,28719,1.07,mouth,70310,False,1.07,1.0694712115065428,'investment',2.4023600460041017,Stanley,-0.5540155332467,Thomas,1.0694712115065428,-0.494022083258072,49.0,2022-02-18
10570.0,-0.5292640593011043,Success rich eye.,Winter,0.07,'weight',nan,0.03,1968-11-27,26611,1.66,first,47112,False,1.66,1.656111803050591,'catch',0.08541016683259561,Andrew,-1.672670384724001,Wagner,1.656111803050591,-0.5292640593011043,17.0,2023-04-29
8976.0,-0.20352651404016872,Interview institution economy lot never.,Summer,0.07,'material',0.2750232059331854,0.03,2023-06-03,14704,0.72,TV,32847,True,0.72,0.7158429848408479,nan,0.3522977722452647,Keith,-0.04380455660721462,Thomas,0.7158429848408479,-0.20352651404016872,43.0,2020-08-18
8416.0,-0.30833077349424615,Card traditional media total the.,Winter,0.07,'collection',0.13755207630060345,0.03,1927-11-23,12949,1.21,buy,61369,True,1.21,1.2065214933130952,nan,1.128849981300922,Matthew,-0.7068433463146004,Willis,1.2065214933130952,-0.30833077349424615,21.0,2023-08-10
8976.0,-0.27010476343179035,Interview institution economy lot never.,Winter,0.07,'interview',0.08410144574569785,0.03,2020-05-15,28211,1.07,race,37089,False,1.07,1.072858642832085,'throw',1.0665123088010173,Rachel,-0.10477201168153431,Barajas,1.072858642832085,-0.27010476343179035,31.0,2020-10-30
8976.0,-0.28771794625769415,Interview institution economy lot never.,Fall,0.07,'fish',0.27299557612290887,0.03,1931-08-12,15946,1.06,artist,98239,False,1.06,1.0626038027223024,'case',0.7449523503060009,Jeffrey,-0.32450432237081295,Thomas,1.0626038027223024,-0.28771794625769415,10.0,2021-03-05
10570.0,-0.5239074314863206,Success rich eye.,Summer,0.07,'guy',1.5143906725567178,0.03,1935-01-27,19437,1.49,energy,71700,False,1.49,1.4899884813593023,'night',0.8127968189068107,Joshua,-0.9549640356430029,Nelson,1.4899884813593023,nan,40.0,2024-05-11
10570.0,-0.49867717399028805,Success rich eye.,Spring,0.07,'fight',1.0977188355739913,0.03,2022-12-05,11716,1.57,red,43270,False,1.57,1.5685698060900513,'loss',0.04065426132009009,Adam,-1.1068536244725686,Cabrera,1.5685698060900513,-0.49867717399028805,4.0,2020-02-05
1389.0,-0.26710190259724687,Itself education rate.,Winter,0.07,'stay',1.067678528333318,0.03,1972-04-29,23465,0.63,girl,82677,False,0.63,0.6303537676793337,nan,1.044730949886633,Lawrence,-0.1456973997215546,Zimmerman,0.6303537676793337,nan,35.0,2023-11-23
8416.0,-0.23603378731133812,Card traditional media total the.,Spring,0.07,'yard',0.6452406721708973,0.03,1991-07-19,11186,0.69,with,64077,True,0.69,0.6874738640548687,'her',0.28721982771655663,Brandon,-1.042746632841343,Roberts,0.6874738640548687,nan,18.0,2021-12-29
1389.0,-0.04913049203226524,Itself education rate.,Fall,0.07,'future',nan,0.03,1946-06-04,23188,0.38,business,99731,False,0.38,0.37820444095209194,'year',1.0865350935940696,Paula,-1.970678391466491,Craig,0.37820444095209194,-0.04913049203226524,18.0,2020-08-23
1389.0,-0.38867137719870215,Itself education rate.,Summer,0.07,'future',1.1981888132414122,0.03,1973-03-23,29646,1.07,later,99423,False,1.07,1.0727049129553297,nan,0.7622966881147918,Aaron,-0.9372062705816853,Bradley,1.0727049129553297,-0.38867137719870215,41.0,2023-06-29
8416.0,-0.2073699601263909,Card traditional media total the.,Spring,0.07,'mind',0.008001507817504824,0.03,1947-09-01,27819,0.85,despite,69682,False,0.85,nan,'husband',0.939426131965226,Peter,-1.4318890637745134,Moore,0.848414820806026,-0.2073699601263909,30.0,2020-07-14
8976.0,-0.4905859649558981,Interview institution economy lot never.,Winter,0.07,'hair',0.7964197987527346,0.03,2015-03-23,29626,1.67,significant,01192,False,1.67,1.6671030968450335,'exactly',0.5645192515884021,Pamela,-0.15751749733279974,Pena,1.6671030968450335,-0.4905859649558981,37.0,2021-04-22
8416.0,-0.4133441190622835,Card traditional media total the.,Winter,0.07,'between',1.3992026845195267,0.03,1937-06-02,27918,1.09,and,65623,False,1.09,1.0861514692222898,'mind',1.0771389046763964,Ricky,-0.287994312427,Wise,1.0861514692222898,-0.4133441190622835,15.0,2022-03-14
9905.0,-0.34273363095194836,Must summer happen key.,Spring,0.07,'federal',0.2208962336819741,0.03,2011-01-27,24367,1.31,certainly,50113,False,1.31,nan,'provide',1.1098081122034562,Jeffrey,-0.675039011419468,Wells,1.3114041549661282,-0.34273363095194836,4.0,2021-04-21
1389.0,-0.3887054696964741,Itself education rate.,Winter,0.07,'material',2.2378824746580688,0.03,1933-06-25,13577,0.62,agency,64192,True,0.62,0.6181337557006622,'friend',2.979195803921577,Evelyn,-0.3013318614033824,Lawson,0.6181337557006622,-0.3887054696964741,2.0,2020-06-23
9905.0,-0.012607117073061318,Must summer happen key.,Spring,0.07,'stay',-0.3883777476702316,0.03,1991-01-13,10849,0.22,according,77844,False,0.22,0.2216498306363428,'real',0.8863317964704581,David,-1.4233367948813866,Phillips,0.2216498306363428,-0.012607117073061318,29.0,2020-09-09
10570.0,-0.22454140568842468,Success rich eye.,Winter,0.07,'some',0.04744644002788376,0.03,1955-12-16,21461,0.9,because,41483,True,0.9,0.9017070202857644,'be',0.9345160971180857,Wendy,-0.6588202446894643,Macias,0.9017070202857644,-0.22454140568842468,44.0,2023-10-29
8976.0,-0.03965289053684157,Interview institution economy lot never.,Spring,0.07,'vote',-0.3308985211715105,0.03,2008-02-11,29340,0.31,film,08894,True,0.31,0.3076202827711396,'check',0.8885102821217494,Alicia,-0.11942316073584242,Mckay,0.3076202827711396,-0.03965289053684157,46.0,2022-11-04
8416.0,-0.42245566696429987,Card traditional media total the.,Winter,0.07,'material',nan,0.03,2019-11-19,25721,1.28,customer,20027,False,1.28,1.276944603432056,'black',0.28736185302996586,Michael,-0.03984542278078571,Johnson,1.276944603432056,nan,46.0,2024-06-03
9905.0,-0.5249459428555233,Must summer happen key.,Fall,0.07,'collection',1.9028347970897657,0.03,1954-10-17,21189,1.32,away,20321,False,1.32,nan,'address',1.6363300451221718,Andrea,-0.7415926390940565,White,1.3243683953483913,-0.5249459428555233,8.0,2024-04-19
9905.0,-0.0334062795609126,Must summer happen key.,Fall,0.07,'learn',-0.43633099336055503,0.03,1942-06-16,25023,0.33,throw,16197,True,0.33,0.32806905801410124,'concern',1.084523531457258,Allison,-0.2761320864811651,Clark,0.32806905801410124,-0.0334062795609126,12.0,2022-12-06
8976.0,-0.20707031879927246,Interview institution economy lot never.,Winter,0.07,'somebody',-0.017037930175964933,0.03,1945-07-04,11355,0.86,fall,86545,True,0.86,0.8581348655448917,'concern',0.9914384691708013,David,-1.0162879427566356,Hansen,0.8581348655448917,-0.20707031879927246,11.0,2023-04-18
8976.0,-0.5975217204510308,Interview institution economy lot never.,Winter,0.07,nan,2.0513270588223316,0.03,1993-10-27,12951,1.56,hotel,14574,True,1.56,1.5575799006328803,'share',1.6182229638118297,Marissa,-1.0948634923668525,Higgins,1.5575799006328803,-0.5975217204510308,14.0,2020-04-22
1389.0,-0.2798888983294802,Itself education rate.,Summer,0.07,'future',0.10406899546017943,0.03,1940-04-28,23613,1.1,side,56989,False,1.1,nan,'general',1.069062317203973,Scott,-0.2036922784764595,Jones,1.1043208544058583,-0.2798888983294802,19.0,2022-07-08
9905.0,-0.31528787671479175,Must summer happen key.,Spring,0.07,'fund',0.26467887712240884,0.03,1964-10-04,21930,1.18,seat,74200,True,1.18,1.179503512581349,'case',0.8898525891046581,Margaret,-0.35230487334917043,Leon,1.179503512581349,nan,8.0,2021-01-10
8416.0,-0.46644048944853317,Card traditional media total the.,Spring,0.07,'case',0.6457881119155866,0.03,1915-02-12,27331,1.63,environment,35367,False,1.63,1.6337879424796597,'spend',0.7743578414853318,Leah,-0.3844681126994213,Roth,1.6337879424796597,-0.46644048944853317,11.0,2021-06-26
1389.0,-0.2939843802497901,Itself education rate.,Fall,0.07,'future',1.0906766390596168,0.03,1966-03-01,16111,0.73,set,26528,False,0.73,0.7307337258496727,'it',0.9697776795880202,Susan,-0.48174103258762574,Franklin,0.7307337258496727,-0.2939843802497901,37.0,2023-04-17
9905.0,-0.3413110829294568,Must summer happen key.,Spring,0.07,'federal',0.26304105679154977,0.03,1928-04-01,12831,1.29,then,21223,True,1.29,1.2871279768922217,'save',1.0133764735265083,Darren,-0.01620659948405166,Brown,1.2871279768922217,-0.3413110829294568,7.0,2023-08-04
1389.0,-0.3834675729079784,Itself education rate.,Fall,0.07,'upon',1.189373088329488,0.03,2014-11-11,11548,1.06,manage,17723,True,1.06,1.0551822863720022,'represent',0.767500335534044,Steven,-0.0012250383082545331,Acevedo,1.0551822863720022,-0.3834675729079784,17.0,2020-06-26
9905.0,-0.22527707473903993,Must summer happen key.,Winter,0.07,'life',nan,0.03,1957-11-19,21777,0.85,computer,41554,False,0.85,0.850714211049963,'human',0.6745455724459981,Jessica,-0.6333012362556484,Anderson,0.850714211049963,-0.22527707473903993,32.0,2023-11-01
8976.0,-0.12029379395495879,Interview institution economy lot never.,Winter,0.07,'room',-0.10813485718740383,0.03,1964-04-25,12896,0.54,enter,32725,False,0.54,0.5414821390515916,'issue',0.7854402406790049,Rickey,-0.09888721585518365,Padilla,0.5414821390515916,-0.12029379395495879,45.0,2021-02-04
10570.0,-0.21011492816760002,Success rich eye.,Summer,0.07,'vote',0.04823404918587296,0.03,1998-10-19,13544,0.84,black,07929,True,0.84,0.8420959109339149,'deep',0.8662948294403799,Jean,-0.3522173188974568,Allen,0.8420959109339149,nan,29.0,2024-06-14
10570.0,-0.2871774405938862,Success rich eye.,Fall,0.07,'magazine',1.835810960864265,0.03,2022-04-01,21611,0.38,bill,96264,False,0.38,0.3768842037348479,'compare',2.5901086920196925,Scott,-1.9097976696589267,Foster,0.3768842037348479,-0.2871774405938862,5.0,2023-11-20
9905.0,-0.23071226935539987,Must summer happen key.,Spring,0.07,nan,0.039544520988071805,0.03,2011-11-05,13375,0.93,write,67947,True,0.93,0.9305139870588579,'research',0.9798292039349007,Timothy,-0.6347954821042419,Gray,0.9305139870588579,-0.23071226935539987,21.0,2021-03-08
8976.0,-0.2891250018401046,Interview institution economy lot never.,Fall,0.07,'fund',0.6327986003885805,0.03,2008-09-06,15218,0.91,already,38697,True,0.91,nan,'far',0.015806318185975443,Johnny,-1.161908619628045,Thompson,0.9110239828097857,-0.2891250018401046,22.0,2022-12-02
9905.0,-0.40398695505770554,Must summer happen key.,Fall,0.07,'future',1.5187752101770746,0.03,1977-11-08,17786,1.0,west,12638,False,1.0,0.9954153212890183,'lay',1.3752766031406807,Kimberly,-0.4240765933669789,Reed,0.9954153212890183,-0.40398695505770554,21.0,2024-03-31
8416.0,-0.17449177762146237,Card traditional media total the.,Fall,0.07,'far',-0.11762144926045552,0.03,1935-08-30,21840,0.77,almost,35613,True,0.77,0.7682864884279289,'college',1.0556563910277768,Karen,-1.15423480489976,Martin,0.7682864884279289,-0.17449177762146237,31.0,2022-09-09
10570.0,-0.5190600149283341,Success rich eye.,Summer,0.07,'such',0.5014772217942668,0.03,1937-02-07,13324,1.91,per,62977,False,1.91,1.913073254045071,'effort',1.3247944908587477,Keith,-0.9047498032588243,Matthews,1.913073254045071,-0.5190600149283341,33.0,2020-12-22
1389.0,-0.557035886919545,Itself education rate.,Summer,0.07,'guy',0.9235541502440219,0.03,1966-01-15,24500,1.88,peace,74148,False,1.88,1.884489356622489,'describe',0.5999148672800163,Michael,-1.6181067830476878,Trujillo,1.884489356622489,-0.557035886919545,46.0,2021-07-24
1389.0,-0.3723032054805955,Itself education rate.,Spring,0.07,'none',1.2079841768688677,0.03,2007-05-10,22888,1.0,skin,07385,False,1.0,1.0011774116613863,'rise',0.8586822242377031,Samantha,-0.13661869147757238,Logan,1.0011774116613863,-0.3723032054805955,23.0,2021-01-06
10570.0,-0.2857540558627888,Success rich eye.,Summer,0.07,'such',0.11399642512642348,0.03,1987-10-12,24512,1.12,task,58776,False,1.12,1.1240742375243415,'national',1.0749458258229765,Megan,-1.6179106457900545,Curtis,1.1240742375243415,-0.2857540558627888,49.0,2022-08-15
10570.0,-0.28865922610964956,Success rich eye.,Winter,0.07,'case',0.22624806266298975,0.03,1939-06-13,24972,1.09,among,20635,True,1.09,1.0869158337207807,'despite',0.8489789889445514,Bryan,-1.4769122963102688,Bennett,1.0869158337207807,-0.28865922610964956,32.0,2024-03-03
8416.0,-0.27628505699996564,Card traditional media total the.,Winter,0.07,'make',0.7275620063495144,0.03,1916-08-04,15985,0.82,various,94451,True,0.82,0.8168302216702908,'agency',0.27710496298813336,Brittany,-1.5703918403378156,Cobb,0.8168302216702908,-0.27628505699996564,34.0,2023-02-02
1389.0,-0.31369676116538725,Itself education rate.,Fall,0.07,'interview',0.3020655100635231,0.03,1946-07-05,12865,1.16,choice,73222,True,1.16,1.1566158277451932,'eye',0.8027898639789697,Jeremy,-2.0347491581525903,Cruz,1.1566158277451932,-0.31369676116538725,23.0,2022-02-11
8976.0,-0.31097335063460696,Interview institution economy lot never.,Winter,0.07,'financial',0.2283165625983509,0.03,1953-09-30,22942,1.18,situation,90063,False,1.18,1.177681738528456,'big',0.9474914228482653,Andrea,-1.4356771037997966,Stewart,1.177681738528456,-0.31097335063460696,41.0,2023-11-05
8976.0,-0.2430536422732277,Interview institution economy lot never.,Summer,0.07,'affect',0.04293455966111085,0.03,1912-12-03,10986,0.98,argue,83876,True,0.98,nan,'mother',1.029524508920039,Tony,-0.2167150113864274,Jordan,0.979732000580706,-0.2430536422732277,48.0,2021-05-19
10570.0,-0.10299749589762205,Success rich eye.,Spring,0.07,'none',-0.2834093071604188,0.03,1960-07-11,19331,0.55,hair,01968,True,0.55,0.547082217763298,'choose',1.0794190373976906,Angel,-1.3773665787811513,Morris,0.547082217763298,nan,35.0,2023-04-25
8976.0,-0.21592592648965916,Interview institution economy lot never.,Winter,0.07,'interview',0.41098121634372503,0.03,1994-05-20,10511,0.71,activity,64137,False,0.71,0.707320681010162,'stage',0.11957110568508722,Kenneth,-0.47918753078696064,Rose,0.707320681010162,-0.21592592648965916,37.0,2024-05-14
9905.0,-0.3603786369631952,Must summer happen key.,Summer,0.07,'area',1.4692015529999523,0.03,1989-10-28,19964,0.84,lawyer,22605,False,0.84,0.8379453515622302,'some',1.4707073429135025,James,-1.8886191897177196,Shields,0.8379453515622302,-0.3603786369631952,30.0,2024-01-13
9905.0,-0.323826420871642,Must summer happen key.,Spring,0.07,'film',1.3913165902567668,0.03,1993-07-18,25979,0.72,let,39687,True,0.72,0.7218451406269272,'bring',1.4732205937659413,Julia,-0.5049782350072989,Vaughan,0.7218451406269272,-0.323826420871642,36.0,2021-11-17
8976.0,-0.30481753004604234,Interview institution economy lot never.,Spring,0.07,'bag',1.098425817212492,0.03,2001-08-20,22328,0.77,energy,27072,False,0.77,0.7718492041705125,nan,0.9363345013427691,Amanda,-0.29916456718847856,Fisher,0.7718492041705125,-0.30481753004604234,43.0,2023-06-24
1389.0,-0.5644560568457794,Itself education rate.,Summer,0.07,'practice',2.1952503400167482,0.03,1966-10-15,22244,1.36,first,49340,True,1.36,1.3587950045596764,'go',2.0776413816807975,Jason,-0.06073612558130447,Powell,1.3587950045596764,-0.5644560568457794,24.0,2021-09-03
1389.0,-0.392194832122693,Itself education rate.,Spring,0.07,'future',1.1550514634266902,0.03,1937-11-13,15509,1.11,life,72935,False,1.11,1.1060460892564048,'professional',0.6540581930082969,Lisa,-0.3430759307413982,Hunter,1.1060460892564048,-0.392194832122693,35.0,2022-04-21
1389.0,-0.35145376448514654,Itself education rate.,Fall,0.07,'learn',0.2564596029654299,0.03,2003-01-01,23152,1.33,happen,67580,False,1.33,1.3316744018482685,'try',1.074193711752033,Shelby,-0.6161001532392837,Carlson,1.3316744018482685,-0.35145376448514654,17.0,2023-03-28
10570.0,-0.3121761224391105,Success rich eye.,Fall,0.07,'night',0.5857925309784727,0.03,1951-08-27,16876,1.03,culture,58255,True,1.03,1.026280423497102,'whole',0.19075274505784612,Edwin,-1.418396868514863,Warren,1.026280423497102,-0.3121761224391105,25.0,2024-01-13
10570.0,-0.23891650851500595,Success rich eye.,Fall,0.07,'room',-0.005955371831846402,0.03,1997-11-10,23458,0.98,place,78917,False,0.98,0.9841179547681544,'simply',1.114695614555469,Sean,-0.5177578157088407,Whitaker,0.9841179547681544,-0.23891650851500595,48.0,2020-05-04
1389.0,-0.31960193238677237,Itself education rate.,Spring,0.07,'weight',0.2750075938301873,0.03,1910-11-08,13321,1.19,break,99881,False,1.19,1.1927091779808834,'better',0.8877259702128821,Nancy,-0.13152273007815657,Jackson,1.1927091779808834,-0.31960193238677237,12.0,2021-10-09
10570.0,-0.34693618570687756,Success rich eye.,Fall,0.07,'such',0.28305017791148884,0.03,2008-03-28,11465,1.3,appear,69224,False,1.3,1.3014859311900877,'expect',0.9966544049457051,Ronald,-0.702063562355312,Ray,1.3014859311900877,-0.34693618570687756,18.0,2024-02-04
10570.0,-0.09784208483084467,Success rich eye.,Winter,0.07,'night',-0.21263223249805932,0.03,1964-11-24,13986,0.49,third,50210,False,0.49,0.4949483973237817,'word',0.9047138753137821,Ethan,-0.15703917019676786,Jones,0.4949483973237817,-0.09784208483084467,30.0,2024-02-20
1389.0,-0.3201753459888381,Itself education rate.,Fall,0.07,'bag',0.11425778010106044,0.03,2007-03-26,16351,1.27,within,99913,True,1.27,1.2653689829462453,'close',1.2331558318157747,Matthew,-1.0110371300457306,Farmer,1.2653689829462453,nan,44.0,2021-03-31
8976.0,-0.181638473812934,Interview institution economy lot never.,Spring,0.07,'magazine',0.005288785217941731,0.03,1917-01-24,11948,0.74,discover,78758,True,0.74,0.7438915109416697,'those',0.826524952812891,Scott,-0.5093450963307086,Rogers,0.7438915109416697,-0.181638473812934,29.0,2021-12-19
9905.0,-0.2766691596041603,Must summer happen key.,Spring,0.07,'staff',0.10433333079181087,0.03,1980-12-27,27603,1.09,call,97692,False,1.09,1.0909779626948914,'same',1.053647682336151,Christina,-0.8816964269577422,Whitaker,1.0909779626948914,-0.2766691596041603,3.0,2022-03-06
8416.0,-0.38935742110719473,Card traditional media total the.,Spring,0.07,'none',1.113242546910763,0.03,1975-09-16,28126,1.11,do,15370,True,1.11,1.112674655709541,'college',0.5779917983551368,Leslie,-1.2031973581423765,Avila,1.112674655709541,-0.38935742110719473,40.0,2023-02-01
8416.0,-0.04608568217737411,Card traditional media total the.,Summer,0.07,'red',-0.357314851249134,0.03,1925-04-01,29795,0.35,American,57712,False,0.35,0.3456005971874565,'themselves',0.9745118973688187,Elizabeth,-0.10718646478241609,Kelly,0.3456005971874565,-0.04608568217737411,43.0,2024-05-24
1389.0,-0.4406980653941284,Itself education rate.,Winter,0.07,'far',0.45252689767739723,0.03,1966-10-26,16419,1.61,responsibility,44469,True,1.61,1.612556299761795,'receive',1.0677343089200622,Nicholas,-0.8934190858392855,Patterson,1.612556299761795,-0.4406980653941284,22.0,2020-10-05
9905.0,-0.4707824614152713,Must summer happen key.,Summer,0.07,'somebody',1.0565727171858337,0.03,2001-11-07,13280,1.47,choose,79452,True,1.47,1.4719684509316262,'stage',0.08157739040048217,Sharon,-1.1528662015471196,Gilbert,1.4719684509316262,-0.4707824614152713,14.0,2021-07-18
8976.0,-0.4333008248788002,Interview institution economy lot never.,Spring,0.07,'wear',2.769424417516578,0.03,1998-12-06,29817,0.57,buy,80924,False,0.57,0.5688692743438855,'respond',3.9069678590433576,Frank,-0.5680616143696008,Wilson,0.5688692743438855,-0.4333008248788002,32.0,2022-09-14
8416.0,-0.2909531338064135,Card traditional media total the.,Spring,0.07,'yard',1.6083112162027915,0.03,1987-01-27,26725,0.49,matter,02250,True,0.49,0.49189272663515926,'space',2.087569971338341,Zachary,-1.1379101748045837,Lowe,0.49189272663515926,-0.2909531338064135,8.0,2023-07-25
1389.0,-0.30719487592961153,Itself education rate.,Fall,0.07,'stay',0.13528351463058252,0.03,1934-03-26,16215,1.2,medical,89552,True,1.2,1.20284717331449,'support',1.1284481933423407,Robert,-0.5380348391544619,Williams,1.20284717331449,-0.30719487592961153,38.0,2020-05-28
9905.0,-0.3175864584227857,Must summer happen key.,Fall,0.07,'fight',0.42894303772185877,0.03,1940-07-27,19138,1.12,bed,34650,True,1.12,1.1171053938309354,'until',0.550175693369843,Amy,-0.1340487665021912,Ramsey,1.1171053938309354,-0.3175864584227857,46.0,2024-02-10
